Genotype,height,R8,yield
DS11-15079,113.762727272727,26.7272727272727,3853.86909090909
DS11-15080,98.6109090909091,31.2727272727273,4187.73090909091
DS11-15081,91.6463636363636,26.4545454545455,4096.65181818182
DS11-15083,107.267,29.5,3990.904
DS11-15084,106.464545454545,28,3880.97363636364
DS11-15085,115.355,34,4222.6
DS11-15086,109.275833333333,30.4166666666667,3890.80166666667
DS11-15087,102.539090909091,31.8181818181818,3752.02727272727
DS11-15088,97.152,32.6,4189.599
DS11-15089,117.934545454545,35.4545454545455,4095.99272727273
DS11-15090,115.134545454545,35.9090909090909,4007.41272727273
DS11-15091,117.108181818182,29.3636363636364,3957.34909090909
DS11-15092,103.046363636364,28.8181818181818,3653.81545454545
DS11-15093,122.548181818182,34.4545454545455,3785.77727272727
DS11-15094,111.348947368421,33.8947368421053,3993.70631578947
DS11-15095,107.970909090909,27.1818181818182,3792.24272727273
DS11-15114,113.514285714286,35.7142857142857,3976.67142857143
DS11-15115,114.15875,37.625,4176.8875
DS11-15116,117.78375,38.125,3906.025
DS11-15117,110.455714285714,33.8571428571429,3757.8
DS11-15119,116.27125,38.125,3923.9
DS11-15121,120.0625,37.125,4183.0875
DS11-15123,94.9542857142857,30.1428571428571,3941.5
DS11-15125,126.134285714286,38.5714285714286,4076.24285714286
DS11-15126,125.475714285714,38.1428571428571,4140.87142857143
DS11-15128,130.808571428571,34.1428571428571,4093.27142857143
DS11-15129,117.97625,37.125,3637.9625
DS11-15130,111.088571428571,36.8571428571429,4023.08571428571
DS11-15131,136.87125,36.5,4023.25
DS11-15133,120.02125,37.5,4112.6625
DS11-15135,103.025714285714,34.2857142857143,4277.72857142857
DS11-15136,119.88125,36.875,4081.725
DS11-15137,112.11375,31.5,3796.2
DS11-15138,115.66875,35,3631.575
DS11-15140,104.13875,33.5,3924.6875
DS11-15142,115.0225,38,4334.4375
DS11-15143,120.166666666667,37.3333333333333,3976.58333333333
DS11-15144,127.078571428571,34.4285714285714,3695.52857142857
DS11-15145,111.63375,34.75,3563.4125
DS11-15150,120.315714285714,38.7142857142857,4147.07142857143
DS11-15152,115.514285714286,36.5714285714286,4195.32857142857
DS11-15153,124.438571428571,35.8571428571429,4065.54285714286
DS11-15154,118.90625,38,4035.4875
DS11-15156,131.17875,35.125,3574.2125
DS11-15159,120.577142857143,35.2857142857143,3271.84285714286
DS11-15161,116.978571428571,36.4285714285714,3927.14285714286
DS11-15163,108.6175,33.75,3563.8
DS11-15164,115.71,35.375,4016.3
DS11-15167,124.13,33.7142857142857,4008.37142857143
DS11-15168,135.724285714286,38.7142857142857,4013.78571428571
DS11-15170,113.82,36.25,3840.2875
DS11-15171,111.181428571429,30.4285714285714,3890.41428571429
DS11-15173,111.435,31.625,3985.4
DS11-15174,131.76125,32.75,3414.6125
DS11-15175,104.94375,30.25,3410.975
DS11-15176,117.00875,31.75,3588.5875
DS11-15177,107.06,31,4032.6375
DS11-15178,113.81625,29.625,3644
DS11-15179,127.257142857143,30.8571428571429,3909.22857142857
DS11-15184,122.84625,33.375,3771.775
DS11-15185,107.658571428571,32,3937.65714285714
DS11-15186,118.275,30.75,3960.7875
DS11-15187,115.13,32.75,3987.0125
DS11-15188,109.90625,32.75,3493.3625
DS11-15190,120.74125,31.25,3742.6125
DS11-15193,121.0225,32.75,3840.1375
DS11-15194,117.008571428571,34.5714285714286,3978.5
DS11-15195,126.36375,34,3696.8375
DS11-15196,127.0475,33.625,3615.7625
DS11-15198,127.63375,35.25,3710.4625
DS11-15200,123.5025,32,3469.4125
DS11-15202,106.3025,33.375,3455.925
DS11-15203,134.61875,35.875,3853.7625
DS11-15207,105.24375,32.5,3957.2375
DS11-15208,127.025,31.125,3369.825
DS11-15209,105.295714285714,31.5714285714286,3688.01428571429
DS11-15210,101.78,34.25,3795.6625
DS11-15212,114.52125,33,3739.8
DS11-15213,121.67875,33.125,3897.1875
DS11-15214,107.852857142857,31.7142857142857,3733.75714285714
DS11-15215,117.67375,30.375,3931.425
DS11-15218,117.40375,33.125,3926.8375
DS11-15219,114.15875,32.625,3859
DS11-15222,112.81875,36.75,4141.4625
DS11-15223,132.035,35.875,3673.3875
DS11-17004,105.921111111111,31.8888888888889,4096.52333333333
DS11-17005,102.708888888889,30.7777777777778,3857.41444444444
DS11-17006,103.305555555556,32.6666666666667,3800.02
DS11-17007,106.161111111111,36.7777777777778,3941.41
DS11-17008,109.144444444444,36.8888888888889,4131.81777777778
DS11-17009,107.7275,31.375,4052.24875
DS11-17010,103.39,32.875,4426.8175
DS11-17011,123.95,38.375,4215.91375
DS11-17013,101.242222222222,35.1111111111111,4207.85888888889
DS11-17014,103.4675,32.75,3962.42
DS11-17015,113.183333333333,34.2222222222222,4032.85555555556
DS11-17018,105.163333333333,35.8888888888889,3978.49333333333
DS11-17020,105.885,36.875,4061.78875
DS11-17021,103.978888888889,32.4444444444444,4134.04444444444
DS11-17022,115.651111111111,35,4082.08666666667
DS11-17024,115.818888888889,36.1111111111111,3799.93333333333
DS11-17025,108.0125,34.75,4272.63875
DS11-17027,110.53,32.625,4025.36625
DS11-17030,116.244285714286,34.8571428571429,3956.78285714286
DS11-17031,104.1725,35,3513.315
DS11-17034,109.34875,36.25,4047.54375
DS11-17035,107.785555555556,35.1111111111111,4036.83777777778
DS11-17039,102.6625,34,3781.415
DS11-17042,102.34125,33.625,4023.97375
DS11-17044,115.0225,34.875,4218.285
DS11-17046,99.27,27.4444444444444,3780.82444444444
DS11-17047,94.89875,30.375,3748.3575
DS11-17048,106.31375,34,4141.17625
DS11-17049,98.3575,35.125,4330.7275
DS11-17052,110.607777777778,33.1111111111111,3749.37
DS11-17056,107.227777777778,35.8888888888889,4132.21333333333
DS11-17058,103.1725,30.5,3708.93125
DS11-17059,108.01625,35,4330.73125
DS11-17062,103.0725,31.875,3995.60875
DS11-17063,93.9127272727273,33.1818181818182,3688.80090909091
DS11-17066,101.097272727273,34,4035.73636363636
DS11-17068,101.862727272727,35.4545454545455,3888.97727272727
DS11-17074,107.965454545455,36.8181818181818,3293.76727272727
DS11-17075,104.834545454545,32.7272727272727,3833.53363636364
DS11-17076,99.4627272727273,35.7272727272727,4046.18181818182
DS11-17077,96.3263636363636,29.6363636363636,3508.65636363636
DS11-17078,87.49,31.1818181818182,3776.6
DS11-17080,106.840909090909,36.0909090909091,4207.33454545455
DS11-17081,99.4545454545455,32.8181818181818,4065.89181818182
DS11-17087,110.241,34.9,3778.507
DS11-17088,110.64,38.6,3588.883
DS11-17089,101.64,33.4545454545455,3980.85363636364
DS11-17091,112.17,36.6363636363636,3840.54454545455
DS11-17096,100.855454545455,32.3636363636364,4030.45363636364
DS11-17100,93.92,35.1,4093.154
DS11-17101,108.252727272727,33.5454545454545,3768.36636363636
DS11-17102,102.160909090909,30.8181818181818,3716.63909090909
DS11-17104,108.196363636364,36,3546.82727272727
DS11-17105,91.5654545454545,34,3831.23454545455
DS11-17106,108.038181818182,28.1818181818182,3922.16454545455
DS11-17107,105.973636363636,32.0909090909091,3568.31181818182
DS11-17110,102.603636363636,35.9090909090909,3921.48181818182
DS11-17113,92.718,34.6,3799.036
DS11-17115,100.635454545455,34.4545454545455,3817.81272727273
DS11-17119,90.32,34.5454545454545,3662.51363636364
DS11-17121,104.878181818182,34.4545454545455,4255.75727272727
DS11-17123,106.748888888889,34.2222222222222,3842.04444444444
DS11-17125,102.458888888889,35.3333333333333,4166.9
DS11-17127,97.9111111111111,37.7777777777778,3873.95555555556
DS11-17128,111.227777777778,36.3333333333333,3490.86666666667
DS11-17130,107.535555555556,37,3692.25555555556
DS11-17131,103.935555555556,30.2222222222222,4057.22222222222
DS11-17132,108.625555555556,33.6666666666667,4282.24444444444
DS11-17133,99.0075,33.125,4047.6125
DS11-17135,105.99,30.7777777777778,4072.6
DS11-17136,120.593333333333,34.4444444444444,4247.04444444444
DS11-17137,111.8925,31.875,4096.9375
DS11-17139,122.677777777778,38.4444444444444,3765.17777777778
DS11-17140,103.525555555556,33.2222222222222,4180.57777777778
DS11-17141,107.883333333333,34.3333333333333,4138.3
DS11-17142,103.431111111111,36.8888888888889,3774.25555555556
DS11-17144,103.42,33.5,4230.575
DS11-17147,96.3122222222222,33.4444444444444,4169.03333333333
DS11-17148,122.867777777778,34.8888888888889,3899.81111111111
DS11-17151,113.416666666667,34.8888888888889,4135.8
DS11-17152,107.177777777778,37.8888888888889,4028.35555555556
DS11-17153,91.9544444444444,35.5555555555556,3870.97777777778
DS11-17155,105.230588235294,34,4017.95882352941
DS11-17156,113.173333333333,33.8888888888889,3912.17777777778
DS11-17157,117.3525,37.125,3591.5875
DS11-17159,105.045555555556,33.6666666666667,3889.15555555556
DS11-17160,115.74625,34.375,3874.5625
DS11-17162,105.976666666667,35.5555555555556,4097.86666666667
DS11-17163,109.6075,33.25,4063.325
DS11-17168,119.46375,34.875,4323.075
DS11-17169,109.991111111111,33.1111111111111,4228.34444444444
DS11-17173,114,33.25,4001.275
DS11-17174,108.592222222222,33.3333333333333,3888.42222222222
DS11-17177,104.812222222222,35.1111111111111,4346.92222222222
DS11-17181,126.5825,37.875,4094.7875
DS11-17183,114.495,36.75,4102.8375
DS11-17184,119.0475,32.75,3924.9875
DS11-17185,101.13,31.875,4115.3625
DS11-17186,110.965555555556,34.1111111111111,4197.78888888889
DS11-17187,110.89,38.4444444444444,4289.53333333333
DS11-17188,110.36375,38.25,3361.7125
DS11-17189,107.444444444444,38.6666666666667,3721.38888888889
DS11-17190,108.261111111111,35.8888888888889,3830.08888888889
DS11-17191,108.192222222222,36.4444444444444,3402.04444444444
DS11-17192,115.271111111111,37.4444444444444,3711.1
DS11-17193,107.15875,34.5,3813.5625
DS11-17194,107.804444444444,36.1111111111111,3640.15555555556
DS11-17195,113.176666666667,37,3932.15555555556
DS11-17198,112.77875,37,4139.9125
DS11-17199,110.144444444444,39.1111111111111,3921.12222222222
DS11-17200,108.766666666667,34.2222222222222,3958.2
DS11-17203,107.837777777778,40.7777777777778,3796
DS11-17204,108.477777777778,39.5555555555556,4092.98888888889
DS11-17205,113.7675,39.5,3706.875
DS11-17206,104.933333333333,38.8888888888889,3755.44444444444
DS11-17207,106.886666666667,36.5555555555556,4055.61111111111
DS11-17208,125.65,38.6666666666667,3670.21111111111
DS11-17209,116.012222222222,34.4444444444444,3828.9
DS11-17211,121.893333333333,36.4444444444444,3635.55555555556
DS11-17212,100.004444444444,35.1111111111111,3993.46666666667
DS11-17216,125.811111111111,39.1111111111111,3347.22222222222
DS11-17219,113.781111111111,36.4444444444444,3499.51111111111
DS11-17221,122.207777777778,37.2222222222222,3665.66666666667
DS11-17222,104.778888888889,38,4082.83333333333
DS11-17223,100.125555555556,33.8888888888889,4013.71111111111
DS11-17226,118.427777777778,39.2222222222222,4152.62222222222
DS11-17227,127.208888888889,39.4444444444444,3645.17777777778
DS11-17229,116.052222222222,39.3333333333333,3744.35555555556
DS11-17230,110.13125,36.625,3863.5375
DS11-17231,108.274444444444,37.1111111111111,4048.78888888889
DS11-17233,115.007777777778,40.5555555555556,3537.68888888889
DS11-17235,103.253333333333,36,3781.67777777778
DS11-17236,110.147777777778,37.7777777777778,4032.24444444444
DS11-17237,97.4055555555556,38.6666666666667,4266.41111111111
DS11-22001,73.163,18.1,3486.703
DS11-22003,85.94,25.2,3262.644
DS11-22004,78.48,24.4,3881.34
DS11-22005,90.128,24.6,4042.563
DS11-22007,103.531,28.2,3844.513
DS11-22008,76.7866666666667,18.3333333333333,3707.60333333333
DS11-22009,110.15,32.5,3716.357
DS11-22010,96.94375,32.25,3724.025
DS11-22011,107.296666666667,31.2222222222222,3765.83333333333
DS11-22012,102.63,30.8,3731.065
DS11-22014,93.176,31.1,3933.421
DS11-22015,82.91,30.4,4016.77
DS11-22016,101.254444444444,30.4444444444444,3997.38
DS11-22017,77.109,18.6,2960.503
DS11-22018,108.903,34.4,3728.175
DS11-22019,92.373,21.9,3766.683
DS11-22020,89.2666666666667,29.3333333333333,3976.25333333333
DS11-22021,86.442,24,3855.625
DS11-22022,108.481,30.1,3879.261
DS11-22023,95.879,26.6,3842.27
DS11-22024,81.448,18.7,3401.907
DS11-22025,90.302,32.8,4052.927
DS11-22026,104.408,33,4155.798
DS11-22027,69.77,19.7,3482.815
DS11-22028,84.153,26.2,3855.715
DS11-22030,101.306,32.55,4203.359
DS11-22032,101.975,30.5,3995.155
DS11-22033,92.4077777777778,27.7777777777778,4156.21
DS11-22034,88.672,19.4,3590.775
DS11-22035,113.042222222222,30.7777777777778,3846.89666666667
DS11-22037,93.2277777777778,32.8888888888889,4260.18666666667
DS11-22042,83.081,26.3,3613.344
DS11-22045,102.633,30.8,3829.354
DS11-22046,103.419,34.5,3727.249
DS11-22048,85.642,29.1,3915.676
DS11-22049,94.845,21.1,3446.589
DS11-22050,91.688,32,4182.57
DS11-22051,109.228,33.1,3987.511
DS11-22052,108.96,35,3944.429
DS11-22053,86.168,19.6,3475.6
DS11-22054,94.996,27.1,4005.3
DS11-22055,92.99,23,3459.156
DS11-22056,79.383,19.4,3531.827
DS11-22057,85.054,25.3,3887.596
DS11-22058,97.471,25.4,3605.549
DS11-22059,80.225,19.4,3375.867
DS11-22060,90.308,31.1,4011.997
DS11-22061,82.071,23.5,3583.684
DS11-22062,96.57,32.5,4505.866
DS11-22063,91.383,31.4,4204.57
DS11-22065,107.524,36.2,4352.955
DS11-22066,103.605,30.7,4243.397
DS11-22067,83.129,20.4,3524.717
DS11-22068,87.2877777777778,19.8888888888889,3715.11
DS11-22069,102.704,24.9,3662.963
DS11-22070,91.682,23.8,4097.721
DS11-22071,105.291,24.2,4080.793
DS11-22072,89.425,21.2,3516.199
DS11-22073,87.966,26.9,3884.814
DS11-22074,69.853,17.6,3064.455
DS11-22075,80.518,20.5,3879.481
DS11-22076,100.359,24.8,3415.966
DS11-22077,65.322,20.1,3333.872
DS11-22078,114.7125,31.125,4059.74625
DS11-22080,97.574,27.3,3667.548
DS11-22081,113.882222222222,29.1111111111111,3824.78666666667
DS11-22082,97.29,25,3740.999
DS11-22083,98.044,27.1,4287.546
DS11-22084,62.374,18.7,3180.384
DS11-22085,80.231,19.3,3119.619
DS11-22092,103.578571428571,26.5714285714286,4214.9
DS11-22093,93.02,28.5,3556.08333333333
DS11-22095,97.4711111111111,33.8888888888889,4028.87777777778
DS11-22096,99.4475,32.625,3839.9875
DS11-22097,102.311111111111,30.8888888888889,3669.14444444444
DS11-22098,72.7985714285714,22.1428571428571,4078.65714285714
DS11-22099,99.6366666666667,34.1111111111111,4130.8
DS11-22100,98.5833333333333,29.7777777777778,4247.65555555556
DS11-22101,111.624285714286,26.7142857142857,4185.14285714286
DS11-22102,82.01,27.5714285714286,4398.44285714286
DS11-22103,100.265714285714,27.2857142857143,3846.37142857143
DS11-22104,86.6042857142857,22,3676.31428571429
DS11-22105,97.62,25.5714285714286,3907.01428571429
DS11-22108,92.2542857142857,22.7142857142857,3464.68571428571
DS11-22109,112.218888888889,31.1111111111111,3772.37777777778
DS11-22110,100.674444444444,29.8888888888889,3982.16666666667
DS11-22111,90.9866666666667,24.6666666666667,4496.35
DS11-22112,83.4228571428572,28.1428571428571,3960.48571428571
DS11-22113,93.9542857142857,27.7142857142857,4118.52857142857
DS11-22114,111.2725,30,3418.2875
DS11-22115,96.4377777777778,30,3576.16666666667
DS11-22117,78.2414285714286,25.2857142857143,4345.8
DS11-22118,74.0642857142857,23.8571428571429,3841.71428571429
DS11-22120,75.0728571428571,24.2857142857143,4023.6
DS11-22121,84.78,26.75,3418.95
DS11-22122,97.84,26.5714285714286,3966.5
DS11-22123,83.5328571428571,23.2857142857143,4235.65714285714
DS11-22125,113.25125,32.5,3705.0625
DS11-22127,91.82,28.7777777777778,4143.71111111111
DS11-22129,84.9285714285714,21.5714285714286,3784.85714285714
DS11-22131,85.7483333333333,26.1666666666667,4061.71666666667
DS11-22134,83.7642857142857,25.8571428571429,4078.41428571429
DS11-22135,71.58,22.2857142857143,3583.72857142857
DS11-22136,104.936666666667,34,3671.91111111111
DS11-22137,101.395555555556,33.1111111111111,3962.5
DS11-22140,83.554,16.2,2500.12
DS11-22141,88.9457142857143,27,4234.22857142857
DS11-22142,95.49,28.625,3745.3125
DS11-22143,89.8933333333333,30,3656.91111111111
DS11-22144,88.0385714285714,20.2857142857143,2809.8
DS11-22145,92.03375,32.625,4065.9
DS11-22146,106.21,34.75,4189.2125
DS11-22148,95.2466666666667,33.7777777777778,4051.52222222222
DS11-22149,100.005,31.5,4016.325
DS11-22150,96.5657142857143,23.5714285714286,4056.72857142857
DS11-22153,77.4185714285714,21.5714285714286,3947.7
DS11-22154,92.4011111111111,29.2222222222222,3897.47777777778
DS11-22156,99.87,35.1111111111111,4164.07777777778
DS11-22158,75.4914285714286,25.5714285714286,3938.15714285714
DS11-22159,100.788571428571,26,3933.61428571429
DS11-22160,103.053333333333,32.7777777777778,4096.26666666667
DS11-22161,85.2011111111111,26.5555555555556,3659.06666666667
DS11-22163,99.3877777777778,30.3333333333333,3639.9
DS11-22164,102.02,33.1111111111111,3910.62222222222
DS11-22165,98.7014285714286,25.1428571428571,4141.14285714286
DS11-22166,85.4377777777778,30.6666666666667,3893.98888888889
DS11-22167,114.417777777778,31.6666666666667,3499.23333333333
DS11-22168,89.44,20.8571428571429,3954.57142857143
DS11-22170,86.7014285714286,24.7142857142857,4020.67142857143
DS11-22171,91.6416666666667,22.5,3626.73333333333
DS11-22172,97.3585714285714,23,4225.82857142857
DS11-22174,104.1,31.5,3950.58333333333
DS11-22175,112.173333333333,36.3333333333333,4082.48888888889
DS11-22176,107.59875,31.375,3971.65
DS11-22177,104.57125,25.375,3605.7875
DS11-22178,94.6414285714286,23.2857142857143,3914.95714285714
DS11-22179,106.102222222222,31.5555555555556,4045.78888888889
DS11-22180,112.111111111111,32.7777777777778,3887.58888888889
DS11-23001,91.18,26.3,4333.287
DS11-23002,69.4445454545454,19.0909090909091,3345.8
DS11-23003,81.6881818181818,23.8181818181818,4036.60727272727
DS11-23004,100.734,28.7,4289.238
DS11-23005,72.9990909090909,15.3636363636364,3045.81545454545
DS11-23006,97.048,25.3,3725.102
DS11-23007,87.163,23.8,3994.984
DS11-23008,91.354,29.6,4349.403
DS11-23009,80.74,14.3636363636364,3312.33454545455
DS11-23011,97.06,25,3916.192
DS11-23012,80.503,20.7,3866.588
DS11-23013,74.2454545454545,14.8181818181818,2842.46090909091
DS11-23014,89.768,26.3,4187.94
DS11-23015,68.9072727272727,19.4545454545455,3524.04181818182
DS11-23016,86.8481818181818,25.1818181818182,3874.04363636364
DS11-23017,71.5063636363636,19.8181818181818,3547.07545454545
DS11-23018,83.253,21.6,3840.4
DS11-23019,87.892,23.8,4115.987
DS11-23020,94.978,26.8,4216.137
DS11-23021,94.2644444444445,26.5555555555556,4045.21888888889
DS11-23022,98.8755555555556,24.8888888888889,3814.38111111111
DS11-23023,63.9509090909091,16,3170.29454545455
DS11-23024,69.7663636363636,19.4545454545455,3839.33909090909
DS11-23025,77.5554545454546,14.4545454545455,3144.25636363636
DS11-23026,105.903,35.6,4308.288
DS11-23027,88.92,26.3,4203.102
DS11-23028,74.3281818181818,17.4545454545455,3605.62454545455
DS11-23029,80.5009090909091,19.9090909090909,3717.93727272727
DS11-23030,69.1918181818182,17.4545454545455,3179.78909090909
DS11-23031,100.33,25.9,4011.717
DS11-23032,92.122,27.5,4201.061
DS11-23033,71.7936363636364,18.7272727272727,3545.89272727273
DS11-23034,95.3211111111111,24.3333333333333,4088.84
DS11-23035,68.0136363636364,18.9090909090909,3330.07454545455
DS11-23036,85.577,23.7,4227.883
DS11-23037,80.5409090909091,19.5454545454545,3635.97
DS11-23038,76.0155555555556,20.3333333333333,3763.46444444444
DS11-23039,85.8763636363636,24.9090909090909,3748.23545454546
DS11-23040,83.4172727272727,22.1818181818182,3825.39818181818
